latitude,longitude,risk_label,safety_score
16.32997358527881,80.18746972218904,Very High,10.5
16.2631231784934,80.1004257821698,Safe,100.0
16.365098580577083,80.21250615375202,Safe,100.0
16.304898819435984,80.24469263914361,Safe,100.0
16.370453445481747,80.24881929959457,Safe,100.0
16.288224295871906,80.19695331793753,Very High,10.07
16.223757794362143,80.10606948511449,Safe,100.0
16.292184071445458,80.1262797745808,Safe,100.0
16.397890583355526,80.13324170578736,Safe,100.0
16.36395170472782,80.14211956937987,Safe,100.0
16.25938620126402,80.26877579290739,Safe,100.0
16.293848757150432,80.24239846558567,Safe,100.0
16.391273390765704,80.13522934000967,Safe,100.0
16.36703350422765,80.17699995448916,Safe,100.0
16.305675198257426,80.18256710592883,Very High,0.55
16.291447087010837,80.27876221206422,Safe,100.0
16.233229092033234,80.12150133027433,Safe,100.0
16.229871872817053,80.12578866265906,Safe,100.0
16.266113549450058,80.08422196545509,Safe,100.0
16.396638818429764,80.09258078096491,Safe,100.0
16.301803293853954,80.27926748825008,Safe,100.0
16.330561249876254,80.25826234931782,Safe,100.0
16.322974060274216,80.25093894472813,Safe,100.0
16.265842646541113,80.09858997212999,Safe,100.0
16.318478930883355,80.13327980167331,Medium,59.71
16.311882747373815,80.18620445261708,Very High,2.62
16.388478917540912,80.25798940735,Safe,100.0
16.399484411444785,80.16257601063538,Safe,100.0
16.242143887635326,80.22060967658004,Safe,100.0
16.302317036373104,80.21569295117531,Very High,13.97
16.30626580254781,80.14930558896926,Very High,14.51
16.24449640775334,80.23107701283551,Safe,100.0
16.265879409962622,80.228378146831,Safe,100.0
16.34772464903956,80.27547933497958,Safe,100.0
16.221563482383644,80.2274582920144,Safe,100.0
16.237077628154996,80.15443101866661,Safe,100.0
16.32343481281668,80.25607195781852,Safe,100.0
16.240297131709816,80.18366877969532,Safe,100.0
16.389315720153597,80.18679092942281,Safe,100.0
16.272987527526446,80.09680161832885,Safe,100.0
16.268545574528407,80.23126735973854,Safe,100.0
16.32471558065,80.2572727310553,Safe,100.0
16.310910034119505,80.24045200739492,Safe,100.0
16.287000789885816,80.13944572415781,High,33.41
16.383256555403346,80.27819836923761,Safe,100.0
16.37983324536741,80.10326854357379,Safe,100.0
16.22147664989967,80.15868797550726,Safe,100.0
16.33530376778922,80.25830631701497,Safe,100.0
16.290066140373575,80.2065754253678,Very High,12.39
16.387880007968274,80.09284157611522,Safe,100.0
16.29247535233017,80.13987072132328,Very High,19.59
16.3216171818011,80.28289538547342,Safe,100.0
16.37178156529087,80.17568451725799,Safe,100.0
16.329195362927912,80.12591381001485,Safe,100.0
16.24564918135165,80.22039378090098,Safe,100.0
16.343182770019784,80.14168431978482,Safe,100.0
16.23656666407655,80.23546489470202,Safe,100.0
16.39460675711018,80.27350619672659,Safe,100.0
16.338987732886736,80.19948003371077,Very High,15.94
16.239384170237994,80.2057758483762,Safe,100.0
16.309733115281364,80.15429897855148,Very High,12.45
16.271741815665532,80.20809170597295,Very High,18.81
16.21255365730674,80.16943172533385,Safe,100.0
16.336047686381345,80.27069119652013,Safe,100.0
16.288547910270236,80.11256994858532,Safe,100.0
16.353838086458186,80.1050956637519,Safe,100.0
16.225577686181634,80.26087773428267,Safe,100.0
16.30373590037531,80.09941954195543,Safe,100.0
16.33664109626356,80.21964096379858,High,28.89
16.325329767303455,80.27752514697376,Safe,100.0
16.286181646742783,80.17944494480913,Very High,9.27
16.294160028664727,80.2301421297373,High,35.2
16.37956579927011,80.26097701758145,Safe,100.0
16.210916945477322,80.18438466458359,Safe,100.0
16.207391809189243,80.18876832034266,Safe,100.0
16.332500435851745,80.12395640011643,Safe,100.0
16.27769744517951,80.140555253488,Medium,66.95
16.34157313765703,80.2440173682336,Safe,100.0
16.26264922199899,80.27250521407478,Safe,100.0
16.343638995070982,80.16843574934825,Very High,17.61
16.31759103796986,80.23622038569897,Standard,82.08
16.23747345678295,80.16316898937481,Safe,100.0
16.395387267138652,80.20365196425463,Safe,100.0
16.277216784398618,80.14896989627428,Very High,19.67
16.293640358253842,80.21498820753452,Very High,14.72
16.336266503252965,80.13372937356604,Safe,100.0
16.352699862408944,80.21473915255348,Safe,100.0
16.32897508298327,80.17550100725565,Very High,10.45
16.28908145229917,80.27503945852128,Safe,100.0
16.24466644738658,80.14313300942646,Safe,100.0
16.346787071900504,80.25066004097424,Safe,100.0
16.395814675907637,80.25255165684565,Safe,100.0
16.283039690411215,80.18354204023414,Very High,10.52
16.21264788025533,80.22899027632128,Safe,100.0
16.363482265078247,80.17720392548945,Safe,100.0
16.2089617027252,80.18487704840753,Safe,100.0
16.211361209016978,80.14100131364931,Safe,100.0
16.26352438194748,80.1211678964003,Safe,100.0
16.295220698516577,80.26237559387948,Safe,100.0
16.310221599994208,80.23593347983305,Medium,70.46
16.349164678337257,80.1995408987491,High,22.39
16.34776726470979,80.23155980737694,Safe,100.0
16.248061538323356,80.26422778058637,Safe,100.0
16.304418505980028,80.14602726741795,Very High,15.94
16.217882832767994,80.09538838791102,Safe,100.0
16.325178832439367,80.10114949017412,Safe,100.0
16.246170970131917,80.09433705277094,Safe,100.0
16.405856069230243,80.14564386429973,Safe,100.0
16.403353718099602,80.20178138977761,Safe,100.0
16.35998532893432,80.2744189228944,Safe,100.0
16.30405504393134,80.21827725692842,Very High,14.98
16.355144725186634,80.14976119814284,Safe,100.0
16.289577614142864,80.10309195958547,Safe,100.0
16.269826838402423,80.10836306942309,Safe,100.0
16.374654211633484,80.22134783829685,Safe,100.0
16.39329767392101,80.20434957454522,Safe,100.0
16.288364896836384,80.23143927931014,Medium,62.2
16.24001797146678,80.23017966403975,Safe,100.0
16.37824841423838,80.16918733152983,Safe,100.0
16.230379395194497,80.1994857217872,Safe,100.0
16.297618447865535,80.165451298585,Very High,8.62
16.26450034881564,80.26735889147827,Safe,100.0
16.35433351700461,80.2087667548237,Safe,96.25
16.20822216183399,80.25049438589923,Safe,100.0
16.35166182796045,80.2020030108343,Medium,50.65
16.393894451460305,80.2166721147146,Safe,100.0
16.287583150637552,80.26211855946647,Safe,100.0
16.29712805080884,80.25132249386267,Safe,100.0
16.26405655064583,80.15546613243309,Medium,67.64
16.268044024145933,80.23294487214876,Safe,100.0
16.238543859745548,80.20090075536189,Safe,100.0
16.240480982054738,80.15858692595167,Safe,100.0
16.256727602648535,80.17259730450212,Standard,73.83
16.343111436540383,80.16410116448832,Very High,18.15
16.352596302501386,80.22618740855319,Safe,100.0
16.400979967484627,80.20676205564445,Safe,100.0
16.251457980500014,80.11074338275115,Safe,100.0
16.317901089272976,80.15772762117551,Very High,12.0
16.2706532475853,80.26787100303274,Safe,100.0
16.354896574746135,80.27647280990745,Safe,100.0
16.284921925544626,80.18614078058617,Very High,9.76
16.391006628588052,80.09495407990694,Safe,100.0
16.27537316984041,80.16841360621925,Very High,15.31
16.406457056231606,80.22932071866529,Safe,100.0
16.37019155310442,80.26528472000479,Safe,100.0
16.29853125044122,80.24137711214001,Safe,100.0
16.38377361911147,80.23336015679764,Safe,100.0
16.246304424770447,80.26102965552438,Safe,100.0
16.242736799752496,80.16214965186641,Safe,100.0
16.355665064927596,80.16962460285373,Standard,70.95
16.397972782615284,80.16521409039375,Safe,100.0
16.242965254621183,80.22676578745352,Safe,100.0
16.278668848756745,80.12712621155205,Safe,100.0
16.262333683955376,80.23525487350278,Safe,100.0
16.348854354689028,80.18456828723345,Very High,18.76
16.30021277473725,80.10579128210861,Safe,100.0
16.278049011858474,80.14917074279361,Very High,19.36
16.268467045946718,80.21177508394979,High,38.08
16.38754204746708,80.25507796246308,Safe,100.0
16.29906861982695,80.09563580739659,Safe,100.0
16.221717151380478,80.25536133641381,Safe,100.0
16.30942552094372,80.26526534096489,Safe,100.0
16.242347054659444,80.17400988173524,Safe,100.0
16.218801720211015,80.23291648611244,Safe,100.0
16.277448417989227,80.27057024964803,Safe,100.0
16.3341296409964,80.25842185497821,Safe,100.0
16.334884122038904,80.26184351571277,Safe,100.0
16.32880861606299,80.22018867919779,Very High,18.56
16.211077016599592,80.1105178518632,Safe,100.0
16.344946579163302,80.11527784423643,Safe,100.0
16.386424068210857,80.20527689461473,Safe,100.0
16.32661005009126,80.12829255875168,Safe,100.0
16.343276287818163,80.15171911616376,Medium,42.55
16.246887043158175,80.21037067226393,Safe,100.0
16.264543685831303,80.1316828430895,Safe,100.0
16.35085582134754,80.2126082790157,Standard,85.71
16.384680271137952,80.09947893051154,Safe,100.0
16.25284647309337,80.20438435508841,Safe,100.0
16.257867514707495,80.19765922765382,Standard,71.37
16.31006851551161,80.19222292107266,Very High,4.09
16.230473267915425,80.2216014930149,Safe,100.0
16.271452216005578,80.15775769624689,Very High,19.1
16.348123835307803,80.11230243900262,Safe,100.0
16.27837597734179,80.15192093420582,Very High,18.39
16.23799983207232,80.1849948548557,Safe,100.0
16.35671274211028,80.09450844118561,Safe,100.0
16.325468588324032,80.23454940625538,Standard,88.31
16.225594171115972,80.24133525722745,Safe,100.0
16.299320130764265,80.09879499638518,Safe,100.0
16.216029397530715,80.18192689568939,Safe,100.0
16.292375266184916,80.2813215110067,Safe,100.0
16.287520079188727,80.1286690487402,Safe,100.0
16.335963529582855,80.26936809824296,Safe,100.0
16.290057835585515,80.11165110404761,Safe,100.0
16.393656534588605,80.18577643340763,Safe,100.0
16.373515271154965,80.0919721248698,Safe,100.0
16.40656759277756,80.17394582174029,Safe,100.0
16.374821870978458,80.27698890718445,Safe,100.0
16.24038336981933,80.27802431963427,Safe,100.0
16.320581560215448,80.13224672863498,Standard,73.02
16.330626659631793,80.0848853675361,Safe,100.0
16.363994727664423,80.21964890562828,Safe,100.0
16.257098285925657,80.21237816243628,Safe,100.0
16.249463462673724,80.2170982060648,Safe,100.0
16.39082252407423,80.24408280124702,Safe,100.0
16.394363257965004,80.17799509290725,Safe,100.0
16.325939942498312,80.18141115551569,Very High,8.6
16.281471103843554,80.21863092782228,Very High,18.8
16.358984125667202,80.24859174747898,Safe,100.0
16.34540010048863,80.16396438911448,Very High,19.09
16.25858277301813,80.09992587146745,Safe,100.0
16.314538171607357,80.13070746239659,Standard,74.39
16.29031641544126,80.25499034829731,Safe,100.0
16.2817710759369,80.2767143861988,Safe,100.0
16.331517567133307,80.26775350887368,Safe,100.0
16.371354048420514,80.12439203056884,Safe,100.0
16.22380980908008,80.14971571961793,Safe,100.0
16.306957628483516,80.13185456254286,Medium,59.23
16.21311039159543,80.12495753927412,Safe,100.0
16.34814302694611,80.27344696369546,Safe,100.0
16.227747620473334,80.18442367811471,Safe,100.0
16.279001707711323,80.25196104249345,Safe,100.0
16.310063192225893,80.19821864451919,Very High,6.54
16.22454413545251,80.16158034681796,Safe,100.0
16.230174264989724,80.25286433926652,Safe,100.0
16.294931567506648,80.11204264446376,Safe,100.0
16.351065112915993,80.08413547981635,Safe,100.0
16.209322030090693,80.16926926703147,Safe,100.0
16.296377170422048,80.10694614401214,Safe,100.0
16.39771189238691,80.2019159930218,Safe,100.0
16.3462524865317,80.18545333981535,Very High,17.62
16.331919642999505,80.14521599982038,Very High,19.75
16.30562816412182,80.2404533042118,Safe,100.0
16.208012663799245,80.10362944391844,Safe,100.0
16.309360757840246,80.17713463909416,Very High,2.89
16.320643214045546,80.28132186535856,Safe,100.0
16.23410547757726,80.20326488889262,Safe,100.0
16.254649509482,80.12891930553559,Safe,100.0
16.348528540719375,80.20622052534345,High,40.4
16.22089728823517,80.18885891581418,Safe,100.0
16.370677213957965,80.24687128158843,Safe,100.0
16.278062602526028,80.17819244425932,Very High,12.92
16.247253283464254,80.1971021041803,Safe,100.0
16.244342377303123,80.21075174768572,Safe,100.0
16.392499011227223,80.17677653830596,Safe,100.0
14.391104208048647,78.51282473342829,Safe,100.0
14.367977834310722,78.46369239841901,Safe,100.0
14.360242239840609,78.3479581922888,Safe,100.0
14.359820395887931,78.41517116976185,Safe,100.0
14.423757012927707,78.46874918496134,High,36.41
14.51563696497738,78.48383957722534,Safe,100.0
14.472210777999823,78.53616692387747,Safe,100.0
14.346168705034831,78.48297359582686,Safe,100.0
14.522360658989927,78.37071415446944,Safe,100.0
14.38244456443878,78.33931211252394,Safe,100.0
14.486979822104198,78.42520271877376,Medium,44.95
14.45206136047798,78.4464402905149,High,26.7
14.392592352350615,78.45415327100822,Safe,92.6
14.436454801356469,78.47707537246872,High,37.8
14.425333443854758,78.33659381876586,Safe,100.0
14.528496478476125,78.51106384747175,Safe,100.0
14.492502490876362,78.45047033028204,Standard,84.95
14.440270922164641,78.51466860814935,Safe,100.0
14.50019615999555,78.43121394623822,Safe,100.0
14.497671818293936,78.49998306779709,Safe,100.0
14.519986669828977,78.51167481580765,Safe,100.0
14.345323971345499,78.36145712496673,Safe,100.0
14.445383782825555,78.51130793636584,Safe,100.0
14.388589188835494,78.53384509824134,Safe,100.0
14.368268131312705,78.38440892428726,Safe,100.0
14.468300318254306,78.38967081886655,Standard,87.75
14.3562328035992,78.36658409139247,Safe,100.0
14.429704801154482,78.3664354130426,Safe,100.0
14.542376685971009,78.4496029190893,Safe,100.0
14.53969950909047,78.48847342151412,Safe,100.0
14.359727054546136,78.48347221396564,Safe,100.0
14.347926131258086,78.35660274572516,Safe,100.0
14.346590088257184,78.52998406776562,Safe,100.0
14.506172600970059,78.40065433515822,Safe,100.0
14.514925885137266,78.53351694152767,Safe,100.0
14.347982469647295,78.45250124141803,Safe,100.0
14.51124239459103,78.37690381260968,Safe,100.0
14.366892602024999,78.4933948617807,Safe,100.0
14.535407539047785,78.52275920189227,Safe,100.0
14.401717115191614,78.5165546871513,Safe,100.0
14.50446258276847,78.52130834794906,Safe,100.0
14.427927635041591,78.40258760235254,High,36.2
14.382909664204828,78.52955150237669,Safe,100.0
14.495182851486527,78.5283461440654,Safe,100.0
14.365362819619563,78.47651118398376,Safe,100.0
14.439399402066737,78.41625017184508,High,29.4
14.357328188079805,78.4769850084879,Safe,100.0
14.416453196614638,78.37604094454969,Safe,100.0
14.495486786563614,78.46960730325823,Safe,100.0
14.364789024110884,78.33829573592165,Safe,100.0
14.519445301589489,78.41661527509616,Safe,100.0
14.403608023103303,78.36611387493811,Safe,100.0
14.433391392684301,78.40150460641917,High,35.84
14.467173290868374,78.48549991166061,Safe,96.5
14.456862922794064,78.45036409310288,High,29.28
14.448492337527101,78.51475816590175,Safe,100.0
14.359350577797036,78.37292050578826,Safe,100.0
14.462371608019707,78.52579390783804,Safe,100.0
14.348222824734254,78.49087903620283,Safe,100.0
14.472176116307105,78.35546199463234,Safe,100.0
14.354620011298024,78.39426492477565,Safe,100.0
14.452919691609429,78.34074444049386,Safe,100.0
14.541851993861641,78.48860161347899,Safe,100.0
14.393058386323043,78.45038899298535,Standard,82.49
14.516051216424833,78.39612404638156,Safe,100.0
14.515490731139412,78.47331713320385,Safe,100.0
14.465006490438569,78.48421413848263,Standard,82.59
14.416804136198886,78.38568026152011,Safe,100.0
14.451516764634562,78.48360024119407,Medium,50.06
14.433674176932966,78.41186250471475,High,31.76
14.426715250796184,78.4122962225633,High,32.96
14.461344972147891,78.35027365701008,Safe,100.0
14.421790817791589,78.38028955830742,Safe,100.0
14.357309453036137,78.42860451647888,Safe,100.0
14.504643556494063,78.34808207253572,Safe,100.0
14.489003039499648,78.42271337590604,Medium,62.14
14.446545932073166,78.359512661935,Safe,100.0
14.526542221819694,78.44883012516574,Safe,100.0
14.41608812164284,78.53592358602214,Safe,100.0
14.476180138338366,78.41559573016912,High,37.57
14.352447424337964,78.5028333568294,Safe,100.0
14.424618227578115,78.45570865187133,High,31.93
14.350467980437054,78.49566052250626,Safe,100.0
14.351912910736482,78.53480084095173,Safe,100.0
