latitude,longitude,risk_label,safety_score,min_distance_to_geofence,inside_any_geofence,closest_geofence_risk_score
16.350842598538357,80.24264382787833,Safe,100.0,8.01212361479758,1,20
16.30870907444294,80.11111626998652,Safe,100.0,7.706778674372355,1,20
16.25709355580682,80.27179297449273,Safe,100.0,10.938020283459345,1,20
16.25739846069164,80.23599822049464,Safe,100.0,7.8543688786575805,1,20
16.21591197129182,80.22287774790817,Safe,100.0,10.943548044875701,1,20
16.224520999042394,80.20559624240485,Safe,100.0,9.442741592095759,1,20
16.259229497820705,80.20794100939847,Safe,91.79,5.897415871922961,1,20
16.228520691095103,80.0834406701838,Safe,100.0,13.754681736248454,1,20
16.390119942239167,80.27963676131313,Safe,100.0,13.845596623295885,1,20
16.404146294762306,80.11158637357343,Safe,100.0,13.264775241496343,1,20
16.233900295355912,80.17957851747389,Safe,100.0,8.104698600235496,1,20
16.290904386506888,80.08556463269903,Safe,100.0,10.577757484138461,1,20
16.23498535091473,80.15448080741956,Safe,100.0,8.547078094059506,1,20
16.284712777837353,80.16021865015085,Very High,13.88,3.470709678475196,1,20
16.402967528906096,80.2709530486793,Safe,100.0,14.214391890980137,1,20
16.210047022190626,80.08428493281497,Safe,100.0,15.07391289814292,1,20
16.36987904945724,80.09464056839366,Safe,100.0,11.7835420015477,1,20
16.312850292395584,80.17977227969118,Very High,3.12,0.7806599603946381,1,20
16.323989637679126,80.26611802713029,Safe,100.0,9.044783698224677,1,20
16.382757799484313,80.22822693588265,Safe,100.0,9.721367876651835,1,20
16.38253934867767,80.12643583859735,Safe,100.0,10.388881396107863,1,20
16.35253171742009,80.1404127299902,Safe,100.0,6.849518510629338,1,20
16.208055632599905,80.26930654397238,Safe,100.0,14.30404904478618,1,20
16.236645044724487,80.23589104650625,Safe,100.0,9.601716796870042,1,20
16.24142177638328,80.10564312787845,Safe,100.0,11.01798252328159,1,20
16.31325173240037,80.27703039317227,Safe,100.0,10.0294057674542,1,20
16.390263890035538,80.09729047563687,Safe,100.0,13.059816114804347,1,20
16.323985389446143,80.23903524541674,Safe,100.0,6.250746963411064,1,20
16.305815682948587,80.2232232872644,Very High,17.05,4.261830376799566,1,20
16.23291161894326,80.08762534565199,Safe,100.0,13.100203130801324,1,20
16.396064670484378,80.24831950051815,Safe,100.0,12.118979037761656,1,20
16.292913790954486,80.1405285386424,Very High,19.26,4.815333683393092,1,20
16.250385031217906,80.18394900501008,Safe,100.0,6.262321978364682,1,20
16.218178417857402,80.13985889594099,Safe,100.0,10.880756846995837,1,20
16.242418013782977,80.09351603631346,Safe,100.0,11.9555240533359,1,20
16.291295989720787,80.1981691782843,Very High,9.34,2.334992278526945,1,20
16.365065404422634,80.13180755970285,Safe,100.0,8.503489469767914,1,20
16.39053020887099,80.17387325873818,Safe,100.0,9.375602896895694,1,20
16.324236076673756,80.12318130791537,Safe,100.0,6.705465626180608,1,20
16.36789050631886,80.11573947242537,Safe,100.0,9.912915728450269,1,20
16.349567270346814,80.19658504030727,Very High,19.89,4.972969123593805,1,20
16.2947989299529,80.17735609770033,Very High,5.87,1.467529213510336,1,20
16.220248541354124,80.11753743163976,Safe,100.0,11.903248749967997,1,20
16.31555010305798,80.24450606433551,Safe,100.0,6.605590338985127,1,20
16.314680315698187,80.24134928561475,Safe,100.0,6.258230379148562,1,20
16.266316990180908,80.11125543887398,Safe,100.0,8.904620798363387,1,20
16.242837449006135,80.24240249916004,Safe,100.0,9.498672206542832,1,20
16.36578843051747,80.26709446800722,Safe,100.0,11.095809614137227,1,20
16.37138501422944,80.21150492307204,Safe,100.0,7.796905740656666,1,20
16.23711630924347,80.15817931963211,Safe,100.0,8.188806146562325,1,20
16.265134022738067,80.12818911081388,Safe,100.0,7.4807744235949665,1,20
16.25318738662565,80.27336775321048,Safe,100.0,11.30601416717954,1,20
16.36047278536556,80.20090628154145,Safe,100.0,6.267466492450393,1,20
16.24327071189569,80.16655132421853,Safe,100.0,7.276058657906107,1,20
16.353817955328992,80.19342039682587,Medium,47.95,5.349419968418568,1,20
16.37869844682846,80.27510855353741,Safe,100.0,12.651435931139854,1,20
16.34408072881575,80.18174096443504,Very High,16.64,4.159875519041133,1,20
16.229490228833132,80.22885469879236,Safe,100.0,9.866773420577877,1,20
16.370644280800644,80.19602843252935,Safe,100.0,7.238834702095158,1,20
16.306714098007106,80.11509283054126,Safe,100.0,7.2791937381942375,1,20
16.313984213367284,80.1247153257442,Safe,100.0,6.304394733999882,1,20
16.26242178470513,80.14611276251064,Safe,100.0,6.32416297023556,1,20
16.34818129694554,80.1966456085279,Very High,19.31,4.827354866715169,1,20
16.210262611440278,80.22413514858543,Safe,100.0,11.575478939940858,1,20
16.302242801470808,80.15157777920619,Very High,13.69,3.421577516992143,1,20
16.304337823839152,80.2312020266254,High,29.52,5.1189659399323775,1,20
16.394170753594594,80.24131069707464,Safe,100.0,11.528764805756671,1,20
16.279965178706103,80.26862753857321,Safe,100.0,9.579854488247953,1,20
16.343391259219608,80.1256364058021,Safe,100.0,7.3830624784261385,1,20
16.26492907204834,80.22031732587166,Safe,100.0,6.097836019029527,1,20
16.29438260585314,80.14525858260134,Very High,17.14,4.2847761288069774,1,20
16.28163880038872,80.21309089639237,Very High,16.91,4.227891271332611,1,20
16.212080504780086,80.19449410021168,Safe,100.0,10.588848030728576,1,20
16.215079962380184,80.11676085049618,Safe,100.0,12.419307235064284,1,20
16.3903517860606,80.20160350157857,Safe,100.0,9.504464447643464,1,20
16.31032535428957,80.12513932367472,Safe,100.0,6.22003317456403,1,20
16.270414994972256,80.10744531554498,Safe,100.0,9.045756276443468,1,20
16.374737056344856,80.24261159374419,Safe,100.0,9.863461103606655,1,20
16.262980769581844,80.23918556010167,Safe,100.0,7.694966716912251,1,20
16.330733180392592,80.26204454466938,Safe,100.0,8.817941409850615,1,20
16.350318267985234,80.1733387388012,Very High,19.86,4.9652449866249055,1,20
16.381203540480218,80.16473100953955,Safe,100.0,8.518054261838754,1,20
16.34102532246803,80.1680854852017,Very High,16.59,4.147768353387895,1,20
16.2477602476208,80.14580512420791,Safe,100.0,7.6791472462593555,1,20
16.33367370425835,80.1802590906847,Very High,12.07,3.0168428785085153,1,20
16.389131618419142,80.19927772576617,Safe,100.0,9.32317191243485,1,20
16.254218920076212,80.10993406097997,Safe,100.0,9.766059915389384,1,20
16.252445514391873,80.19184029159656,Safe,100.0,6.101303513886616,1,20
16.34724817136181,80.2612806891414,Safe,100.0,9.464364285350792,1,20
16.242923972410235,80.22243184282783,Safe,100.0,8.230241552544816,1,20
16.218768550501235,80.27569958243069,Safe,100.0,13.888270190471813,1,20
16.347064540368116,80.08942218952498,Safe,100.0,10.977295004811893,1,20
16.319372723111243,80.17595487190862,Very High,6.45,1.6124885562576212,1,20
16.346288528389287,80.15516806383371,Medium,46.26,5.328219114088887,1,20
16.332388135888518,80.2266940822703,Medium,55.27,5.440882281058751,1,20
16.37373789032164,80.17425882339609,Safe,100.0,7.516441028402189,1,20
16.254148301458322,80.177948556908,Standard,89.71,5.871332527877178,1,20
16.354150513788724,80.11858440697142,Safe,100.0,8.690683142853436,1,20
16.291452803317437,80.20299974865446,Very High,10.8,2.7008923264979745,1,20
16.226126347105254,80.19824902190986,Safe,100.0,9.100374743728871,1,20
16.299478092485256,80.20995457527255,Very High,11.82,2.9558522013594954,1,20
16.32810580297987,80.20172361556182,Very High,12.35,3.0872251101413037,1,20
16.380440008285216,80.1981369097306,Safe,100.0,8.350947458085665,1,20
16.377733060930655,80.11085812489546,Safe,100.0,11.05147987581289,1,20
16.380781868249603,80.22006480476384,Safe,100.0,9.123909672851527,1,20
16.298740247492372,80.13329010356588,Medium,52.81,5.410145636625175,1,20
16.343919919973796,80.15033951567746,Medium,54.51,5.431366060869226,1,20
16.297903751863373,80.16324619411203,Very High,9.41,2.35313560316115,1,20
16.40387654435093,80.16835118135467,Safe,100.0,10.922618370639698,1,20
16.37723823672548,80.274459259436,Safe,100.0,12.49534040823967,1,20
16.211989264482234,80.2256722012859,Safe,100.0,11.461592697679079,1,20
16.227852783454644,80.27929258952679,Safe,100.0,13.485530995580056,1,20
16.372270773429694,80.20127978555522,Safe,100.0,7.539322215225812,1,20
16.29369490332121,80.11589480524616,Safe,100.0,7.337752016894543,1,20
16.359624918535417,80.23100772532331,Safe,100.0,7.781319085895805,1,20
16.29481547649356,80.0946579142482,Safe,100.0,9.552185490628508,1,20
16.325498039845783,80.11580348634743,Safe,100.0,7.500161301405714,1,20
16.25909491975625,80.14435774633895,Safe,100.0,6.730302968328323,1,20
16.35859523432472,80.22817102894567,Safe,100.0,7.498283645032333,1,20
16.308855580726984,80.1977987716297,Very High,6.26,1.5657814936182555,1,20
16.25228040601359,80.20339579772309,Safe,100.0,6.420097912620617,1,20
16.212793587994483,80.2488884795007,Safe,100.0,12.57192050927691,1,20
16.323947984981753,80.26010329385453,Safe,100.0,8.417626212221235,1,20
16.283918027733986,80.08824714887477,Safe,100.0,10.456306536269489,1,20
16.277876791945253,80.1488122592234,Very High,19.52,4.880651607965324,1,20
16.220911482205643,80.12672628730375,Safe,100.0,11.290102299957908,1,20
16.214622454254442,80.16147356839168,Safe,100.0,10.50030841080072,1,20
16.208426724747362,80.23214204343597,Safe,100.0,12.107597602750523,1,20
16.248665717398016,80.2764888513032,Safe,100.0,11.856672752433852,1,20
16.309302170999384,80.23018217894462,High,20.93,5.011678327995297,1,20
16.2628652144727,80.27315786148338,Safe,100.0,10.758374396723248,1,20
16.316196518183713,80.17975852527685,Very High,4.49,1.1215625759353565,1,20
16.221978866639844,80.180298941308,Safe,100.0,9.426005370982741,1,20
16.211177002743714,80.22440117066179,Safe,100.0,11.492159602180216,1,20
16.32997358527881,80.18746972218904,Very High,10.5,2.62588119545778,1,20
16.2631231784934,80.1004257821698,Safe,100.0,10.085704575651587,1,20
16.365098580577083,80.21250615375202,Safe,100.0,7.202746371659241,1,20
16.304898819435984,80.24469263914361,Safe,100.0,6.555025252593136,1,20
16.370453445481747,80.24881929959457,Safe,100.0,9.95648745985068,1,20
16.288224295871906,80.19695331793753,Very High,10.07,2.518717792292185,1,20
16.223757794362143,80.10606948511449,Safe,100.0,12.370183715730002,1,20
16.292184071445458,80.1262797745808,Safe,100.0,6.295948229032124,1,20
16.397890583355526,80.13324170578736,Safe,100.0,11.4605923553877,1,20
16.36395170472782,80.14211956937987,Safe,100.0,7.73539135315316,1,20
16.25938620126402,80.26877579290739,Safe,100.0,10.53148067232063,1,20
16.293848757150432,80.24239846558567,Safe,100.0,6.467155046768481,1,20
16.391273390765704,80.13522934000967,Safe,100.0,10.711916288611153,1,20
16.36703350422765,80.17699995448916,Safe,100.0,6.742376562037992,1,20
16.305675198257426,80.18256710592883,Very High,0.55,0.13821350503925553,1,20
16.291447087010837,80.27876221206422,Safe,100.0,10.328504113277459,1,20
16.233229092033234,80.12150133027433,Safe,100.0,10.500289420480728,1,20
16.229871872817053,80.12578866265906,Safe,100.0,10.51985775612049,1,20
16.266113549450058,80.08422196545509,Safe,100.0,11.497625801242098,1,20
16.396638818429764,80.09258078096491,Safe,100.0,13.917880727026915,1,20
16.301803293853954,80.27926748825008,Safe,100.0,10.25641679254496,1,20
16.330561249876254,80.25826234931782,Safe,100.0,8.428157416039747,1,20
16.322974060274216,80.25093894472813,Safe,100.0,7.441625238501458,1,20
16.265842646541113,80.09858997212999,Safe,100.0,10.118599974809458,1,20
16.318478930883355,80.13327980167331,Medium,59.71,5.496419874051945,1,20
16.311882747373815,80.18620445261708,Very High,2.62,0.654365416935184,1,20
16.388478917540912,80.25798940735,Safe,100.0,12.091321139874331,1,20
16.399484411444785,80.16257601063538,Safe,100.0,10.55144580423809,1,20
16.242143887635326,80.22060967658004,Safe,100.0,8.209005605656325,1,20
16.302317036373104,80.21569295117531,Very High,13.97,3.4912578451044753,1,20
16.30626580254781,80.14930558896926,Very High,14.51,3.62827097640078,1,20
16.24449640775334,80.23107701283551,Safe,100.0,8.593462008903494,1,20
16.265879409962622,80.228378146831,Safe,100.0,6.614509633270645,1,20
16.34772464903956,80.27547933497958,Safe,100.0,10.84280644757892,1,20
16.221563482383644,80.2274582920144,Safe,100.0,10.57535228855578,1,20
16.237077628154996,80.15443101866661,Safe,100.0,8.332397039873635,1,20
16.32343481281668,80.25607195781852,Safe,100.0,7.985850639761647,1,20
16.240297131709816,80.18366877969532,Safe,100.0,7.383766994403344,1,20
16.389315720153597,80.18679092942281,Safe,100.0,9.19399724069645,1,20
16.272987527526446,80.09680161832885,Safe,100.0,9.964102616628413,1,20
16.268545574528407,80.23126735973854,Safe,100.0,6.649091489831454,1,20
16.32471558065,80.2572727310553,Safe,100.0,8.14435086636997,1,20
16.310910034119505,80.24045200739492,Safe,100.0,6.117239950055808,1,20
16.287000789885816,80.13944572415781,High,33.41,5.167652754264491,1,20
16.383256555403346,80.27819836923761,Safe,100.0,13.228634798149884,1,20
16.37983324536741,80.10326854357379,Safe,100.0,11.79208784896337,1,20
16.22147664989967,80.15868797550726,Safe,100.0,9.833843195934785,1,20
16.33530376778922,80.25830631701497,Safe,100.0,8.613002803918205,1,20
16.290066140373575,80.2065754253678,Very High,12.39,3.097060369034427,1,20
16.387880007968274,80.09284157611522,Safe,100.0,13.215221405563902,1,20
16.29247535233017,80.13987072132328,Very High,19.59,4.897470311935983,1,20
16.3216171818011,80.28289538547342,Safe,100.0,10.757248826806608,1,20
16.37178156529087,80.17568451725799,Safe,100.0,7.282219973391954,1,20
16.329195362927912,80.12591381001485,Safe,100.0,6.615158175175646,1,20
16.24564918135165,80.22039378090098,Safe,100.0,7.858791610617032,1,20
16.343182770019784,80.14168431978482,Safe,100.0,6.014838999366044,1,20
16.23656666407655,80.23546489470202,Safe,100.0,9.58228596904896,1,20
16.39460675711018,80.27350619672659,Safe,100.0,13.717992353696525,1,20
16.338987732886736,80.19948003371077,Very High,15.94,3.9838403970878122,1,20
16.239384170237994,80.2057758483762,Safe,100.0,7.860245742788593,1,20
16.309733115281364,80.15429897855148,Very High,12.45,3.1133399988111914,1,20
16.271741815665532,80.20809170597295,Very High,18.81,4.702308363310096,1,20
16.21255365730674,80.16943172533385,Safe,100.0,10.57275211688162,1,20
16.336047686381345,80.27069119652013,Safe,100.0,9.880317678090934,1,20
16.288547910270236,80.11256994858532,Safe,100.0,7.813977991833152,1,20
16.353838086458186,80.1050956637519,Safe,100.0,9.85465663042179,1,20
16.225577686181634,80.26087773428267,Safe,100.0,12.245062385220807,1,20
16.30373590037531,80.09941954195543,Safe,100.0,8.958008983921497,1,20
16.33664109626356,80.21964096379858,High,28.89,5.111135886261373,1,20
16.325329767303455,80.27752514697376,Safe,100.0,10.26656507099578,1,20
16.286181646742783,80.17944494480913,Very High,9.27,2.3183384230537696,1,20
16.294160028664727,80.2301421297373,High,35.2,5.190055576824626,1,20
16.37956579927011,80.26097701758145,Safe,100.0,11.59064769618063,1,20
16.210916945477322,80.18438466458359,Safe,100.0,10.651219072395497,1,20
16.207391809189243,80.18876832034266,Safe,100.0,11.057985097944757,1,20
16.332500435851745,80.12395640011643,Safe,100.0,6.952360916485457,1,20
16.27769744517951,80.140555253488,Medium,66.95,5.5868859646498805,1,20
16.34157313765703,80.2440173682336,Safe,100.0,7.551019540518266,1,20
16.26264922199899,80.27250521407478,Safe,100.0,10.707291378147989,1,20
16.343638995070982,80.16843574934825,Very High,17.61,4.403063865059477,1,20
16.31759103796986,80.23622038569897,Standard,82.08,5.775985787342073,1,20
16.23747345678295,80.16316898937481,Safe,100.0,7.991933305046054,1,20
16.395387267138652,80.20365196425463,Safe,100.0,10.097825703744123,1,20
16.277216784398618,80.14896989627428,Very High,19.67,4.916608830624133,1,20
16.293640358253842,80.21498820753452,Very High,14.72,3.6805268830055766,1,20
16.336266503252965,80.13372937356604,Safe,100.0,6.228267625831107,1,20
16.352699862408944,80.21473915255348,Safe,100.0,6.1170043217465935,1,20
16.32897508298327,80.17550100725565,Very High,10.45,2.6129673106463476,1,20
16.28908145229917,80.27503945852128,Safe,100.0,9.985117290777167,1,20
16.24466644738658,80.14313300942646,Safe,100.0,8.121664522124288,1,20
16.346787071900504,80.25066004097424,Safe,100.0,8.457965937297354,1,20
16.395814675907637,80.25255165684565,Safe,100.0,12.360714711150143,1,20
16.283039690411215,80.18354204023414,Very High,10.52,2.631033209251873,1,20
16.21264788025533,80.22899027632128,Safe,100.0,11.539518091847716,1,20
16.363482265078247,80.17720392548945,Safe,100.0,6.3473197226234035,1,20
16.2089617027252,80.18487704840753,Safe,100.0,10.869306584006347,1,20
16.211361209016978,80.14100131364931,Safe,100.0,11.52271962348967,1,20
16.26352438194748,80.1211678964003,Safe,100.0,8.186978231786023,1,20
16.295220698516577,80.26237559387948,Safe,100.0,8.535323393994956,1,20
16.310221599994208,80.23593347983305,Medium,70.46,5.630723405829751,1,20
16.349164678337257,80.1995408987491,High,22.39,5.029857292954616,1,20
16.34776726470979,80.23155980737694,Safe,100.0,6.8828378312522,1,20
16.248061538323356,80.26422778058637,Safe,100.0,10.822672850281764,1,20
16.304418505980028,80.14602726741795,Very High,15.94,3.9859188252170097,1,20
16.217882832767994,80.09538838791102,Safe,100.0,13.623478305897404,1,20
16.325178832439367,80.10114949017412,Safe,100.0,9.004413946688517,1,20
16.246170970131917,80.09433705277094,Safe,100.0,11.639125826315285,1,20
16.405856069230243,80.14564386429973,Safe,100.0,11.734863019624687,1,20
16.403353718099602,80.20178138977761,Safe,100.0,10.926801184675444,1,20
16.35998532893432,80.2744189228944,Safe,100.0,11.386135767416178,1,20
16.30405504393134,80.21827725692842,Very High,14.98,3.744430140347815,1,20
16.355144725186634,80.14976119814284,Safe,100.0,6.467307990875718,1,20
16.289577614142864,80.10309195958547,Safe,100.0,8.769495209600343,1,20
16.269826838402423,80.10836306942309,Safe,100.0,8.987848958668291,1,20
16.374654211633484,80.22134783829685,Safe,100.0,8.577751628822456,1,20
16.39329767392101,80.20434957454522,Safe,100.0,9.887679940656529,1,20
16.288364896836384,80.23143927931014,Medium,62.2,5.527484389602888,1,20
16.24001797146678,80.23017966403975,Safe,100.0,8.945232240753352,1,20
16.37824841423838,80.16918733152983,Safe,100.0,8.09707846304758,1,20
16.230379395194497,80.1994857217872,Safe,100.0,8.660544996337679,1,20
16.297618447865535,80.165451298585,Very High,8.62,2.1560028405820058,1,20
16.26450034881564,80.26735889147827,Safe,100.0,10.124880370836333,1,20
16.35433351700461,80.2087667548237,Safe,96.25,5.953065298419571,1,20
16.20822216183399,80.25049438589923,Safe,100.0,13.090388112199248,1,20
16.35166182796045,80.2020030108343,Medium,50.65,5.383163597473964,1,20
16.393894451460305,80.2166721147146,Safe,100.0,10.328753307858246,1,20
16.287583150637552,80.26211855946647,Safe,100.0,8.676492774490729,1,20
16.29712805080884,80.25132249386267,Safe,100.0,7.33727074286535,1,20
16.26405655064583,80.15546613243309,Medium,67.64,5.595509929573409,1,20
16.268044024145933,80.23294487214876,Safe,100.0,6.822914971580511,1,20
